rw,r,Tu,Hu,Tl,Hl,L,Kw,y
0.14376973,24728.139,107656.99,1007.2254,96.70307,705.30206,1159.6819,11359.629,189.65106
0.13317798,44780.297,91688.336,1052.553,67.78532,768.9224,1265.4965,11219.279,138.07144
0.10212917,2912.7307,77125.42,1048.3011,71.72985,710.86,1300.1777,10777.155,91.08981
0.060002387,44953.426,72420.78,1013.41925,97.800545,758.6184,1333.1262,11973.458,25.826448
0.13693428,20226.914,73244.36,1097.9387,100.08007,819.4606,1462.0244,10757.082,119.71591
0.061730325,42185.105,112175.44,998.4633,87.89902,752.3113,1415.3724,10140.765,21.069029
0.05412762,6628.375,114395.38,1094.3046,114.773674,716.6014,1130.157,10019.486,30.780035
0.076826796,22131.803,111263.914,1005.15753,92.57554,747.1994,1546.1147,11045.131,34.073055
0.07762706,15463.472,108835.51,1025.6024,104.616745,719.386,1616.6426,10462.893,37.433018
0.056889836,10025.583,114593.5,1102.5756,70.19403,768.31335,1630.9965,10245.59,21.31233
0.07752579,6267.322,75254.48,1036.4215,93.53804,734.03564,1622.6366,10894.47,38.241066
0.10728363,19529.273,91033.11,1090.0721,113.41289,759.0024,1459.5815,11516.581,94.00003
0.12625651,22662.13,71844.984,1040.1664,66.24014,750.75586,1420.7615,10684.082,107.80905
0.09825354,13339.954,63105.492,1096.7623,97.92528,728.3551,1436.5371,10903.903,84.4346
0.13885304,31937.217,74805.61,1022.4567,86.88364,784.5572,1330.0906,11042.978,118.28843
0.14707159,33606.047,64795.402,1062.6704,96.67144,747.62213,1388.2777,11918.9795,181.6447
0.0784576,21499.303,107498.69,1050.3197,72.18776,712.3804,1495.5146,10219.684,44.496197
0.096983515,12299.961,96391.87,1089.1747,80.2903,761.9307,1341.6713,10339.608,74.126915
0.08761721,45968.98,84465.164,998.2706,111.07295,780.4206,1162.4757,11330.345,50.982456
0.06982157,10389.156,64096.066,1044.5183,110.39675,734.14276,1170.4867,11293.832,45.749775
0.09149623,22837.824,111792.14,1086.28,87.91131,748.41504,1345.7084,10524.049,69.171104
0.088644594,11643.134,65623.06,1104.4233,91.91614,759.1346,1312.7401,11968.397,77.35728
0.054610174,46963.914,75084.87,1071.4679,71.055504,709.56305,1160.482,11652.32,33.948105
0.12446975,15670.443,71104.78,1007.5975,99.79493,812.4832,1126.879,10850.652,90.645134
0.12091867,40519.594,106353.234,1003.17285,97.23533,800.6187,1168.6499,10540.032,83.195786
0.07107976,31155.3,99996.73,998.04266,94.46116,804.1956,1183.8354,10893.792,28.222878
0.0996331,23440.04,83721.35,1014.662,112.40077,809.37616,1343.394,10182.551,48.325085
0.12069041,43110.203,91910.53,1003.7171,67.222145,767.2835,1294.6943,11191.036,92.41331
0.13592574,41475.676,99461.625,1035.8934,105.49013,801.06177,1150.0565,10424.692,122.32567
0.10663332,9635.46,85641.734,1033.9501,85.20777,737.17334,1452.024,10699.026,77.67905
0.13149397,22036.236,77429.64,1061.13,102.58613,810.81915,1385.397,11206.463,109.08979
0.0619943,18876.277,108045.5,1023.75336,73.55727,733.15765,1446.3604,10455.942,25.30429
0.11750221,19262.936,73824.9,1084.4635,64.286446,723.2634,1462.6011,11538.49,122.35276
0.105786666,37382.273,68784.445,1100.2424,109.237015,732.9875,1326.9417,11012.397,106.57456
0.08765477,30966.342,84631.87,1077.2667,89.103134,791.52167,1573.4663,10534.691,46.009113
0.057574708,44393.004,97528.07,996.68024,97.70827,769.4298,1514.7074,10616.027,16.559656
0.087212175,32548.639,103045.16,1023.1405,99.69091,734.121,1612.3823,11738.269,50.098087
0.09098209,12334.324,110833.57,1070.0105,64.05342,788.4945,1405.6442,11471.243,59.374557
0.14155938,47871.07,97375.734,1029.2942,73.066536,784.82086,1249.0424,11362.016,137.81259
0.119492814,21320.254,111182.13,1030.6213,98.39191,812.63306,1239.5188,11790.795,92.24521
0.073093474,34820.613,114214.29,1107.3788,109.386055,740.3033,1342.5898,10594.7295,48.497025
0.056568377,20893.045,92857.695,1002.4709,81.58818,788.2283,1281.6731,10508.178,17.622128
0.104927234,34537.875,73819.3,1014.6805,69.1761,769.49274,1555.5945,10026.4795,54.306747
0.13684492,7758.8325,110742.03,1033.1656,109.08581,717.2652,1512.4227,10841.612,132.3306
0.068881154,23534.768,70567.27,1082.1223,67.429504,795.5706,1204.0988,11834.951,41.797176
0.087044,42265.902,98470.1,1041.1509,105.87247,758.10846,1606.414,10035.775,41.966423
0.11437372,33871.695,64814.895,1004.5616,97.041336,766.18536,1558.4067,11450.114,71.53014
0.13853045,48680.39,108558.31,1070.4989,91.3919,749.657,1343.7372,11678.985,166.18301
0.09579851,22378.059,103685.7,1042.525,83.86336,722.6497,1301.8298,11692.345,82.330956
0.054486115,15437.311,81225.93,1033.1763,67.15201,726.7964,1210.9486,11887.789,27.975296
0.10031564,28995.137,71193.875,1087.1561,72.573,700.5592,1319.4182,10904.87,100.29109
0.06887797,15498.934,75726.62,1109.2498,70.659065,776.7585,1567.373,10908.468,34.39001
0.08685192,42828.836,64652.44,1050.2107,93.28203,811.5586,1430.1998,9999.165,39.394207
0.05328413,45193.5,74046.77,1063.1782,97.314064,781.54095,1377.8639,11887.199,21.63528
0.057403885,33721.777,90157.13,1031.2769,74.604485,801.77814,1245.3113,11917.412,22.672438
0.062892914,33614.195,85472.945,1042.796,64.25338,731.801,1464.5725,10964.978,28.845936
0.14697441,18999.463,111026.055,1051.0435,80.93703,766.9567,1228.324,10053.356,155.787
0.1022786,14475.705,64551.89,1053.6039,71.25495,749.4508,1205.5323,10007.945,82.38472
0.11363993,43681.06,82312.97,1084.5497,69.891014,770.9747,1195.6687,11718.56,123.24939
0.09208647,44281.6,108390.2,1075.0245,111.70186,788.79846,1192.5454,11501.162,73.18808
0.07927976,40887.453,90018.28,1065.8784,98.68042,700.01666,1390.391,11046.038,57.20272
0.11835856,11317.841,101771.375,1067.5712,113.043686,733.87646,1665.1539,11902.128,104.43982
0.06622475,6399.485,93590.4,1066.4462,85.55729,807.2026,1441.3065,10969.653,27.124567
0.08802696,14927.1045,75671.66,1028.1202,97.544914,767.94293,1234.0978,11870.575,60.642494
0.078739345,7913.9585,86216.81,1005.13763,84.01285,817.6285,1253.1964,10295.752,29.90059
0.10779682,38562.72,71143.45,1072.8291,76.369545,780.59143,1273.0796,10588.442,88.01786
0.09466812,16588.117,72438.68,1002.01465,86.32695,766.8522,1185.6678,9920.344,55.108044
0.14316316,16044.744,88271.11,1068.0278,92.249596,745.32715,1646.3033,10182.695,127.498726
0.123070896,43498.54,79800.58,1090.2482,73.97204,734.33685,1264.11,11304.914,149.70274
0.0761057,751.7986,102893.26,1030.1208,77.70485,734.01074,1295.7451,10852.625,44.999393
0.051227357,43045.844,96086.07,1008.178,99.143166,770.5935,1454.737,10888.759,14.641265
0.14938189,44084.363,86982.02,1000.5851,73.49053,758.3253,1482.9254,12038.944,135.76892
0.06772294,41519.523,109144.234,1091.4229,88.75727,719.06915,1407.0768,9894.444,37.635674
0.06641788,16475.457,71757.51,1005.53625,110.16955,768.038,1466.4143,10336.855,23.160622
0.09776698,21663.73,66486.055,1060.5759,106.89628,768.7994,1430.9335,11257.228,68.63056
0.08879979,13255.012,109381.14,994.5888,74.75392,713.28534,1246.7875,11449.379,63.62648
0.14710036,5521.134,96114.164,1002.67145,76.57404,772.24725,1145.4746,10278.39,138.70093
0.09900667,23680.027,96437.08,1008.49615,90.34337,803.2113,1388.7676,9912.586,44.906925
0.07828993,36515.418,99367.93,1051.5377,88.22024,703.6782,1570.8135,11169.585,47.4765
0.14442678,8536.75,80441.8,1098.7535,85.92273,776.64825,1404.5662,11670.124,173.45445
0.11165819,47155.305,107901.0,1012.13684,64.634766,718.07715,1229.1897,10334.767,95.831345
0.14196403,11567.36,77046.23,1026.4313,74.73964,727.72534,1311.1978,11715.515,166.70998
0.053496014,11759.483,86115.9,1043.1553,84.62256,773.053,1676.0792,10831.256,15.671891
0.056481928,45324.793,91442.81,999.88275,94.23863,712.8505,1302.3308,10826.881,23.869904
0.09391396,47767.37,81312.71,1109.9814,103.849335,731.01337,1189.803,10849.401,95.26573
0.13742988,5163.623,73101.49,1065.9065,65.475624,785.9884,1335.0225,12014.488,147.45409
0.09600786,14109.761,114508.7,1020.2552,89.95202,714.24677,1243.514,11264.261,79.82803
0.12097009,43074.508,109536.16,1079.9438,80.01933,808.0602,1660.6139,12027.214,89.76802
0.0501533,12055.665,79707.195,1051.6294,66.61379,811.39417,1475.2225,10293.858,13.225051
0.09746896,46596.58,100798.836,1000.21,88.188545,709.73334,1155.0382,11186.046,83.39095
0.0748333,303.79718,93727.93,1012.37463,77.99699,702.2412,1430.5487,11793.62,44.87095
0.10128351,44554.887,95223.24,1004.1293,74.803764,728.0534,1582.2357,10643.786,59.49541
0.06649028,23968.61,81620.414,1046.5481,94.26865,785.6637,1615.4395,11711.48,26.21143
0.11243809,25729.146,83150.26,1058.7517,76.99749,755.1373,1674.4484,11597.4795,82.93759
0.07952377,296.76642,84430.38,1001.22095,110.39199,779.88446,1230.871,10644.947,37.95271
0.123922415,21298.46,85196.3,1002.3466,67.69879,797.06384,1451.8907,10051.547,67.92137
0.09282401,27147.283,111720.08,1086.1653,63.711723,762.42566,1196.512,10793.314,78.44782
0.059307624,8434.138,108297.016,1044.1571,77.50764,713.33606,1481.0195,11183.421,27.548332
0.12690763,17083.18,66107.875,1021.20624,66.0212,719.49817,1402.1875,10273.597,110.678825
0.07814668,27013.328,69754.75,1015.5143,105.96864,746.1685,1171.5352,11408.373,50.141315
0.055969093,5076.9185,81301.26,1089.8593,85.85533,774.88794,1385.5223,11865.366,26.497835
0.0721115,4646.71,111749.06,998.0271,76.24873,803.936,1425.1104,11179.904,24.800976
0.086634494,26696.598,89801.65,1080.0326,98.50739,737.623,1625.1691,9905.771,49.06742
0.12899804,25850.543,108198.08,1067.5586,106.73363,797.51544,1419.5275,10147.025,100.229836
0.08560695,31954.008,71642.43,1017.38165,79.87945,788.7206,1131.379,10379.071,48.036285
0.059113145,9561.744,104225.44,1085.2584,72.83769,719.1694,1544.6829,10506.594,27.282099
0.058664136,24382.45,80183.06,1042.8733,96.261345,711.6512,1409.1619,11351.201,28.792955
0.14435343,7823.5796,89336.37,1095.7211,74.36987,815.528,1661.8881,10002.806,109.396805
0.13934569,26006.033,71588.336,1022.2605,107.56503,789.5451,1224.6216,9951.204,114.33553
0.10081095,37762.13,108209.45,1075.4711,90.46893,790.7705,1582.0671,10352.916,59.20331
0.07163366,4716.415,103307.83,1108.1548,114.0197,753.84485,1369.8643,10938.252,45.51683
0.11701241,42499.305,79197.37,1025.4192,88.58706,765.47614,1188.8237,10582.094,98.658356
0.14777488,31911.861,82056.086,997.22473,103.740204,761.82007,1547.8354,10550.927,109.12314
0.124500945,13208.813,83073.23,1064.3849,80.339035,773.8778,1237.9103,10629.169,120.31367
0.10871646,8949.302,83415.945,1003.0678,83.96487,727.7477,1209.7731,10211.759,85.715935
0.09789433,28833.748,109238.69,1087.4779,100.48135,741.9982,1334.6272,11049.015,85.683136
0.08524916,24032.604,107380.99,1017.6023,108.3115,772.4043,1551.5377,10152.272,36.530197
0.075303145,4306.933,68593.664,1025.5911,79.2226,715.4365,1675.1412,11931.666,39.24565
0.12118359,35815.02,97272.06,1007.9103,107.10287,707.8833,1536.0983,10294.631,92.23177
0.106132805,1876.9824,71196.98,1098.0862,103.48686,805.48987,1634.5997,11767.581,74.2558
0.12257851,34716.92,110983.98,1050.9655,111.30324,722.34515,1279.758,10092.796,121.52373
0.11432908,41951.527,82584.03,1049.8496,98.42084,803.1329,1628.9043,11324.001,70.01674
0.1474232,28375.986,72107.84,1062.6364,104.89462,795.3401,1121.185,10070.898,162.09459
0.09544648,9908.771,114755.68,1093.8928,87.84514,737.2632,1442.9646,10349.998,72.89683
0.12944505,22875.639,102543.19,1037.2817,90.52491,770.62463,1213.6533,11690.594,133.77005
0.14353408,7799.6943,73387.17,1069.8945,69.91144,813.6493,1631.9088,10792.8545,108.53302
0.14125113,45313.75,88937.766,1021.9262,96.54557,787.7342,1422.1847,9983.334,102.104645
0.050041456,34526.11,110101.336,1027.0776,69.11845,732.29083,1610.4486,11120.51,15.986944
0.10343097,11702.898,70506.38,996.7649,113.80753,789.516,1635.2809,11772.776,49.94828
0.13932377,21562.55,102807.766,1068.5479,68.263504,728.50366,1540.1672,10169.175,135.39592
0.11827879,5153.6943,64620.855,1047.1909,73.3344,796.9821,1359.9729,10035.59,80.54192
0.082665175,17045.363,111471.625,1022.0296,97.88815,814.77,1494.5282,11802.887,35.021122
0.14034133,38164.336,95667.59,1106.7339,69.10114,777.51056,1180.8344,11455.295,194.25604
0.11702812,2614.4387,96057.23,1062.9294,107.767624,741.9617,1417.6968,11824.5205,114.575165
0.1279664,23387.717,104179.19,1050.1512,71.20846,798.2677,1318.0828,10669.185,103.718666
0.13063139,35793.766,83659.22,1047.0089,78.913704,773.11664,1664.5018,10333.919,90.39974
0.12974176,22093.11,98110.36,1053.2618,95.71529,748.1831,1454.4668,10144.528,111.699135
0.062498305,34091.773,79677.32,1064.122,91.93768,814.3428,1444.945,11566.166,24.479649
0.13744879,35542.598,83748.71,1051.3828,70.30559,777.3607,1233.9512,10315.696,134.08354
0.052856315,39887.996,84110.305,1055.4669,80.66145,788.619,1161.003,11417.622,22.97994
0.058381446,35592.926,105068.52,1009.04517,92.98403,819.0875,1622.8046,10227.088,12.798935
0.12569462,49572.01,109441.86,1078.9386,81.829865,817.71045,1675.9596,11486.012,88.10887
0.05116113,7924.997,79843.805,1075.7388,97.68295,787.72815,1372.0576,10845.191,18.696209
0.14661099,16950.332,92986.74,1036.087,83.580315,817.41016,1139.7568,10412.101,133.07593
0.11940948,47991.33,71224.24,1040.7008,108.62697,798.69257,1512.9795,10034.48,71.49625
0.111745626,22855.37,88240.5,1046.1923,105.12433,753.6295,1184.3027,10853.935,104.48883
0.08280636,6089.166,101270.945,1080.174,88.81264,811.68256,1558.1116,9935.478,36.779053
0.13738362,29795.424,99853.48,1020.71014,109.712364,714.7306,1353.1283,10973.955,145.89006
0.05732202,43357.203,92422.74,1079.7009,99.23109,775.71844,1596.506,11690.061,22.939016
0.06873701,46680.562,97978.016,1074.8389,63.73104,789.33014,1170.8195,11211.524,40.3886
0.14217326,4797.693,86259.75,1058.6082,82.15472,764.45056,1652.3826,9995.233,112.12133
0.06574015,15746.147,65279.434,1052.3645,79.359985,781.4761,1566.9684,10868.856,25.45127
0.14878947,48590.812,113212.08,1108.5105,70.98495,794.9043,1553.7698,11861.716,164.02902
0.05869642,31624.361,106309.94,1001.11,106.55965,720.49304,1294.0142,11356.657,26.60635
0.09087208,6922.011,73943.81,1003.6213,71.877884,775.0223,1585.0192,10683.021,39.797607
0.1041216,20185.924,68090.695,1033.8572,73.29332,733.8283,1226.33,11815.521,97.607834
0.103122346,40654.72,69990.15,1098.7775,88.68656,781.6368,1637.465,10631.646,68.44794
0.061414696,48286.723,71959.625,1065.0377,79.37609,784.61005,1252.3243,11189.389,29.60423
0.09726313,20904.754,84312.84,991.4712,91.623375,727.8197,1221.5648,11151.046,71.116005
0.10833279,42150.02,105880.99,1041.4186,73.05446,746.3204,1243.9288,11240.55,97.40629
0.14844756,1665.5796,93576.766,1014.4262,74.13257,798.37506,1135.4976,10570.373,137.4626
0.13016784,26568.834,109463.69,1034.9836,90.63043,786.9089,1493.4689,11479.041,100.611565
0.118019894,47093.293,96435.89,1072.4385,111.455795,727.149,1365.0903,11978.791,131.65321
0.13319619,28733.803,67796.484,1054.5059,88.693054,735.9274,1235.1552,10435.639,148.47644
0.051905774,48214.543,85712.16,1104.1234,99.251175,779.3494,1464.1666,10708.426,20.07728
0.12286575,41062.418,111739.04,1058.7604,68.23195,792.4338,1127.7196,11580.426,127.85436
0.14524888,31310.758,111593.51,1082.3611,103.01422,786.9649,1588.5499,10223.0205,124.984116
0.14535923,8680.05,73491.76,1096.5181,114.33139,712.3485,1582.6058,10835.439,173.38681
0.08537927,46042.234,114535.81,999.72034,112.64828,774.42816,1636.0615,10831.701,34.06204
0.09110055,28538.05,112158.46,1101.645,109.680725,745.157,1357.2954,11592.244,79.05986
0.0995962,45966.082,86546.02,1096.8628,100.607155,810.8675,1169.2627,11455.499,86.769264
0.13803881,5941.985,101407.33,1063.7213,92.69467,727.76447,1168.6028,11591.699,197.33896
0.091698185,7532.472,78925.695,1061.1663,114.858345,807.17194,1559.1317,10330.515,44.334568
0.06495952,46941.523,63383.19,1083.4729,100.41561,722.8775,1146.2524,10610.695,44.134617
0.13188063,13284.987,71492.42,1024.6321,115.25845,702.56726,1198.917,10669.894,155.4083
0.12194221,42851.793,81801.01,1014.2323,73.80964,763.9097,1446.8828,11727.387,93.80314
0.07285755,13165.339,73925.75,1017.5959,105.723854,819.3681,1507.177,11174.717,24.454403
0.064246275,41036.984,75471.66,1099.7292,71.669464,716.0115,1131.4789,10232.363,44.841133
0.053620897,40871.957,96793.93,1010.83154,85.15952,818.6243,1616.2747,10077.398,10.809404
0.11990198,40938.418,104950.85,1082.9509,104.14892,740.50543,1646.921,10723.56,100.13322
0.064172156,35019.582,114833.48,1052.8699,103.387505,780.1733,1437.7872,10352.453,25.35414
0.08212231,8936.8125,91238.125,1041.0538,84.51122,764.7926,1659.7798,10635.707,37.395638
0.092728235,49170.902,69660.16,1043.5608,110.714584,743.8871,1194.7684,11897.811,80.20367
0.09000832,39464.266,72159.49,1047.611,92.9655,793.1321,1167.1229,10250.695,56.603996
0.06331389,15063.231,84487.06,1108.2366,91.94512,730.121,1407.3485,10309.61,34.814037
0.11216174,31057.072,82999.83,1094.4027,89.64868,731.41693,1193.0552,10674.364,127.35139
0.07421254,33513.816,66667.375,1061.8535,65.56044,740.5325,1613.4363,10828.002,37.17471
0.13027333,20383.42,89241.51,994.9111,74.83011,732.6262,1169.7131,10496.004,123.97118
0.09570685,31679.81,95231.67,1079.2201,71.15813,768.4793,1353.5287,10677.922,70.09026
0.13387637,28602.562,72048.766,1043.7936,108.73559,726.81586,1366.69,10116.735,131.13321
0.07469449,7500.5415,103085.11,1106.5248,101.49519,799.35376,1200.6141,11075.699,49.523052
0.079451196,11246.717,65615.305,1026.0504,67.59379,710.69464,1298.1451,10345.153,49.61931
0.081089206,158.84927,72441.83,996.80084,97.99968,717.92163,1141.2275,10482.379,52.79163
0.12501194,7957.206,106332.445,996.3061,84.85491,730.4787,1142.5012,11457.662,129.56108
0.11915334,46832.83,84342.79,1051.3256,79.18668,792.7823,1671.5454,10037.381,68.76919
0.10903509,43134.105,69648.58,1100.566,64.74281,794.33844,1664.0693,12036.932,82.028786
0.13382444,45894.4,99350.555,994.7916,82.078255,711.3308,1217.2869,11097.75,143.57553
0.08799644,11822.394,115449.77,1091.2126,73.96588,797.32935,1459.7228,11567.756,56.378082
0.1146776,27172.701,98359.05,999.03424,108.973595,765.9939,1351.8983,11587.36,81.99829
0.059553467,35931.344,64377.527,1073.4865,77.684326,734.1071,1166.7396,10692.352,34.55728
0.1180948,393.1843,75074.85,1011.76465,72.36731,728.8197,1506.0172,10248.452,83.9143
0.068650365,28677.545,91162.945,1020.8533,89.23688,743.5574,1672.3962,10445.385,25.58806
0.07879385,6481.987,107080.29,1030.8412,103.50265,744.1436,1601.4705,10090.148,35.15673
0.14255024,6385.8774,80419.414,1038.8705,90.4162,721.3447,1531.0251,10139.451,133.18193
0.068181135,20333.531,96662.82,1038.6387,95.93264,803.90375,1678.3462,10616.561,21.64309
0.07638615,22366.121,74448.82,1065.5956,100.308685,793.97815,1399.4313,10198.987,36.18958
0.07842617,32702.75,91708.414,1074.1019,65.10696,795.74066,1328.779,11391.049,45.8691
0.13288844,31924.04,63361.633,1098.0336,89.892265,818.6541,1160.9056,11823.049,155.91728
0.14861313,1683.6738,102707.72,1031.2229,75.14452,814.37646,1437.5413,11911.358,123.266495
0.072508045,8043.5474,87372.375,1104.3796,104.71644,812.4084,1638.0554,9865.868,28.993855
0.13348986,34333.26,114712.67,1033.911,86.24235,792.31384,1655.3668,10288.594,83.39449
0.0711929,23901.08,111889.8,1030.6074,114.6766,722.36755,1291.6108,10542.123,39.96795
0.14532468,19271.254,98560.29,1100.9625,112.68406,704.86816,1464.9352,10069.915,179.28485
0.08292395,30077.096,84705.01,1078.4823,86.84117,704.702,1364.455,10175.25,59.98905
0.062376633,39726.625,91773.414,997.94965,87.68803,716.1728,1645.3195,10949.998,22.877363
0.095818505,44931.07,104192.43,1080.7057,64.503555,758.58203,1607.9612,10188.537,58.52698
0.13589683,19068.59,105503.7,1082.1804,101.82648,702.92993,1331.1105,9960.269,163.3314
0.067478366,23006.713,105055.8,1099.2938,94.081245,746.5783,1383.9667,9982.465,36.312
0.08542854,40221.027,69213.24,998.4194,91.81584,787.8262,1201.8759,10528.242,42.104
0.08511256,903.5982,79007.914,1003.34155,77.5952,771.2585,1121.7677,9907.006,46.46885
0.057764377,33555.363,65872.875,1101.5325,88.434746,804.80853,1291.8267,10302.647,24.757095
0.12485038,28694.445,103401.05,1065.5818,109.78476,781.7425,1555.3584,10584.282,94.02598
0.08591282,21821.729,68214.15,1106.0521,95.10999,720.5845,1257.8384,10584.949,74.91246
0.0642823,31040.006,108861.91,1009.71515,76.806625,731.6029,1284.187,10708.141,30.01682
0.13037486,10094.986,92609.72,1038.9834,101.15059,733.7151,1578.0876,11728.028,120.30061
0.07049016,19051.95,108889.05,1079.0403,107.28481,751.92993,1372.5421,10096.819,37.48304
0.090630695,26529.898,85894.74,1099.9543,66.61957,808.88434,1208.8661,11397.501,70.300964
0.11465456,3076.1992,85228.53,1035.5103,64.9389,759.2831,1403.2075,11883.92,95.77547
0.0915338,35701.113,99118.05,1085.4552,89.841934,727.6875,1197.744,10068.748,78.76575
0.11821496,26577.188,90546.36,1039.9811,97.11171,717.0571,1250.095,10189.423,114.72836
0.056098003,44734.902,111798.0,1072.9757,65.680786,742.57324,1672.2524,10206.764,19.898098
0.06260926,16539.521,111623.39,1050.5436,65.015175,701.6637,1349.7723,11753.317,37.28904
0.14848652,31930.17,63940.266,1003.309,73.529625,718.15,1213.8478,9991.387,160.15251
0.14749074,26143.238,112015.9,1091.0555,90.212906,715.27094,1153.672,10542.464,231.59488
0.11985225,42926.42,108100.63,996.81793,114.250336,703.98474,1656.0969,9906.452,78.67001
0.14293283,18442.572,64195.016,1004.1468,69.4888,813.5282,1224.3318,10422.65,102.63665
0.07758461,277.03494,111830.76,1046.4523,110.9424,738.64844,1384.3977,9998.612,41.97181
0.103163905,11133.386,95886.71,1073.8856,110.60802,728.43506,1447.0912,11548.276,91.7661
0.054560013,9975.625,64106.85,1106.3085,74.25513,701.0753,1374.5646,11179.085,30.760042
0.10295185,3352.0144,110056.18,1041.8279,67.822556,752.6648,1381.0074,11678.632,80.869255
0.07276977,42736.754,73888.984,1019.07117,68.791245,775.3265,1303.7179,10693.839,33.122097
0.059236843,42620.246,90520.984,1005.086,102.855705,787.15753,1597.1768,9887.066,14.85058
0.0765027,47417.324,97766.62,1062.0886,87.79453,715.7888,1518.2135,11277.384,47.140938
0.12570347,13997.972,64644.63,1004.5489,94.784325,801.8361,1527.2751,10053.804,65.82248
0.0877922,4840.258,109529.14,1109.2671,106.064835,701.8691,1151.6769,10144.083,86.585785
0.10289544,4034.9695,86825.27,1073.0007,88.647545,812.4436,1402.92,10486.788,64.477325
0.12335345,4371.416,104534.57,1009.1717,64.07963,792.9073,1354.5453,12013.6455,90.68835
0.0507669,7853.0244,109946.75,1101.043,71.04862,752.3758,1556.1395,11766.062,21.31048
0.07011205,31098.836,95595.414,1094.5566,94.550896,783.3424,1432.5961,11081.879,37.0808
0.10670441,6065.6455,64180.758,1069.1655,76.43045,815.5914,1587.8641,9986.74,56.75519
0.06827398,28414.395,107820.266,1096.3988,92.85471,703.7712,1362.0726,11321.811,47.663395
0.051408272,561.5591,90285.516,1032.8796,115.09073,744.33765,1146.5162,11075.075,23.117624
0.075471476,38439.258,84784.92,1019.57477,102.0292,769.2851,1302.8325,10477.308,35.911938
0.10108849,12313.171,87367.125,1043.1312,68.99172,792.45447,1546.7317,11542.873,59.67087
0.13501994,22220.445,70776.586,1050.7893,97.0861,792.56665,1169.4293,10689.004,133.79614
0.08147947,35357.1,82508.12,1023.30853,82.10792,735.14795,1163.0961,11688.72,60.082165
0.14137883,28502.121,86741.83,1021.50824,85.27966,768.98175,1229.2766,10986.636,139.93123
0.11810618,11983.24,109296.83,1072.7286,68.534775,756.1896,1654.5344,9998.903,83.23942
0.11379775,49334.47,73265.95,998.6044,73.45349,801.55505,1316.3993,11709.118,70.58733
0.12126137,16897.082,73306.8,1096.0885,79.43373,788.7316,1233.083,10375.895,118.3801
0.14447455,40312.16,87563.03,1023.55426,74.62918,804.9188,1489.6471,10131.105,96.354866
0.068255946,12119.79,95635.39,1021.2634,75.43508,709.19183,1137.438,11156.74,44.638165
0.12657672,38909.055,69488.914,1009.85315,98.973816,713.15717,1410.8928,10217.784,107.35509
0.10410135,13493.094,107760.555,1004.911,91.428856,702.15533,1177.003,11038.011,96.03585
0.1358588,34493.06,78689.64,1030.533,75.641594,718.2651,1312.6632,9962.782,135.86237
0.09592736,31135.432,111054.805,1049.3021,110.6762,770.764,1534.3502,11776.188,61.552135
0.14748876,1958.9397,93958.32,1002.63654,64.27437,777.0763,1476.0859,11274.403,116.30856
0.054552473,7176.2866,101346.46,1028.7748,99.20592,780.7441,1495.2097,11932.238,18.47954
0.08682433,1373.3527,75495.31,1053.9985,112.60584,813.29565,1674.1179,10987.209,37.332966
0.09336586,22072.021,72288.68,1092.2158,89.17854,802.1217,1425.4303,10709.474,59.417717
0.13730319,34382.78,98848.18,1088.4196,64.823746,768.93585,1194.4092,9946.744,155.23677
0.06920014,24214.17,64944.56,1039.8572,88.37013,747.9964,1387.2284,11306.04,35.684372
0.06744564,14557.668,86730.39,1109.8193,90.58553,703.1664,1290.3325,11202.6875,50.3199
0.12154765,30274.941,89746.62,1011.8656,84.659164,756.3182,1517.0764,10027.956,77.84223
0.11556451,20489.428,97288.91,1009.55707,77.23512,712.5097,1395.6644,10740.573,95.14588
0.05805373,21349.521,104890.055,1097.077,68.98382,815.9538,1168.3206,11439.348,29.054682
0.10498846,33455.07,102503.42,1066.4132,90.845604,747.42596,1488.895,9996.617,73.783195
0.114456035,33342.707,110820.57,1024.7244,69.246605,711.0237,1578.2344,10493.077,85.16261
0.1003214,4886.683,69845.09,1052.0361,84.29474,753.62604,1205.8881,10346.149,80.50542
0.058878113,25258.215,99040.31,1049.1619,64.95319,778.7432,1355.4515,10955.861,23.737928
0.14976999,43230.74,104210.45,1071.0043,69.33024,786.0731,1268.7589,11486.64,178.49405
0.10121151,23397.32,114953.95,1092.3556,115.10086,747.9141,1470.7866,11757.68,88.224915
0.107157096,33417.215,102422.305,1083.4543,65.67467,768.6522,1509.1012,10436.709,77.94056
0.07155126,37726.15,107748.25,990.89124,107.84604,778.6468,1559.9019,10177.192,22.226212
0.060117655,23277.64,92287.414,1077.8384,110.15165,813.8951,1614.4187,12023.415,22.284002
0.1432732,4246.472,79310.07,1035.7743,113.20394,707.78754,1290.3579,10329.822,168.06628
0.054971468,33310.848,106807.59,1095.7344,70.82889,748.7342,1350.3773,10024.037,24.402061
0.08273491,28549.44,66874.04,1017.9238,113.72301,716.3389,1127.409,11455.769,65.64274
0.10556197,43220.086,91922.2,1104.4531,63.60443,774.26526,1215.5558,11378.769,107.06939
0.07559788,37433.035,73016.45,1037.7485,75.152695,742.3909,1614.9937,11103.488,36.334423
0.12443985,13237.395,76961.38,1064.5603,113.08097,702.7408,1321.6495,11179.339,147.89543
0.11698987,11837.95,104287.555,1024.686,112.17139,705.63947,1149.041,11427.871,135.48798
